Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0,0,0,14,494,0,0.042857143,0,0,Mar,4,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,105,0,0.0125,0,0,May,4,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,82,0,0.057142857,0,0,May,4,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,224,0,0.016666667,0,0,May,4,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,164,0,0.04,0,0,May,4,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,108,0,0.04,0,0,May,4,1,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,26,0,0.05,0,0,May,4,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,130,0,0.05,0,0,May,4,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,40.5,0,0.05,0,0,May,4,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,71,0,0.04,0,0,May,4,1,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,28,0,0.066666667,0,0,May,4,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,128.3333333,0,0.057142857,0,0,May,4,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,137,0,0.075,0,0,May,4,1,3,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,16,641.5,0,0.0375,0,0,May,4,1,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,280.5,0,0.0125,0,0,May,4,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,324,0,0.066666667,0,0,May,4,1,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,132,0,0.033333333,0,0,May,4,1,3,5,New_Visitor,FALSE,FALSE
0,0,0,0,36,576.8333333,0,0.019444444,0,0,May,4,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,2653.5,0,0.04,0,0,Sep,4,1,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,32,893.45,0,0.011458333,0,0,Oct,4,1,1,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,141,0,0.05,0,0,Aug,4,1,3,3,New_Visitor,FALSE,FALSE
0,0,0,0,11,499,0,0.018181818,0,0,Dec,4,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,478.5,0,0.02,0,0,Nov,4,1,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,10,677.6666667,0,0.022222222,0,0,Dec,4,1,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,3,79.5,0,0.066666667,0,0,Dec,4,1,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,18,191,0,0.033333333,0,0,Nov,4,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,219.55,0,0.014583333,0,0,Nov,4,1,1,20,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,664.5,0,0.011764706,0,0,Nov,4,1,9,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,277,0,0.015384615,0,0,Nov,4,1,1,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,368,0,0.016666667,0,0,Dec,4,1,2,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,98,0,0.066666667,0,0,Nov,4,1,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,184,0,0.04,0,0,Nov,4,1,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,203,0,0.033333333,0,0,Nov,4,1,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,109.5,0,0.022222222,0,0,Dec,4,1,1,8,New_Visitor,FALSE,FALSE
0,0,0,0,3,48.5,0,0.066666667,0,0,Dec,4,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,31,1297.464286,0,0.018010753,0,0,Nov,2,1,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,15,803.3333333,0,0.038888889,0,0,Dec,4,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,697.5,0,0.1,0,0,Dec,4,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,181.5,0,0.033333333,0,0,Dec,4,1,1,6,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,17,0,0.1,0,0,Nov,4,1,4,10,Returning_Visitor,TRUE,FALSE
0,0,0,0,19,621.4166667,0,0.015789474,0,0,Dec,4,1,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,226.6666667,0,0.033333333,0,0,Dec,4,1,9,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,9,205.5,0,0.004444444,0,0,Nov,8,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,1483.8,0,0.01446281,0,0,Dec,4,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,790,0,0.05,0,0,Nov,8,1,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,12,247,0,0.016666667,0,0,Dec,8,1,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,35,0,0.066666667,0,0,Nov,4,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,610.6333333,0,0.020833333,0,0,Nov,1,1,3,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,4,46.25,0,0.1,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,4,76.75,0,0.016666667,0,0,Nov,1,1,8,2,New_Visitor,FALSE,TRUE
0,0,0,0,3,428.5,0,0.066666667,0,0,Nov,1,1,3,8,Returning_Visitor,FALSE,TRUE
0,0,0,0,4,87.875,0,0.026666667,0,0,Nov,1,1,4,10,Returning_Visitor,TRUE,TRUE
0,0,0,0,13,334.9666667,0,0.007692308,0,0,Feb,1,1,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,15,310.1666667,0,0.006666667,0,0,Feb,1,1,4,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,317.8333333,0,0.005555556,0,0,Feb,1,1,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,43,0,0.04,0,0,Mar,1,1,1,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,45,844.25,0,0.01037037,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,59,0,0.05,0,0,Mar,1,1,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,92,0,0.066666667,0,0,Mar,1,1,3,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,289.5,0,0.014285714,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,185,0,0.1,0,0,Mar,1,1,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,22,0,0.05,0,0,Mar,1,1,3,15,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,223,0,0.028571429,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,319,0,0.05,0,0,Mar,1,1,6,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,203.5,0,0.033333333,0,0,Mar,1,1,1,9,New_Visitor,TRUE,FALSE
0,0,0,0,3,58,0,0.066666667,0,0,Mar,1,1,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,425.1666667,0,0.016666667,0,0,Mar,1,1,6,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,33,3506.166667,0,0.025,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,372.8333333,0,0.0125,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,19,0,0.1,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,81,0,0.066666667,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,25,0,0.066666667,0,0,Mar,1,1,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,132,0,0.04,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,236,0,0.04,0,0,Mar,1,1,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,1395.258333,0,0.011111111,0,0,Mar,1,1,1,9,New_Visitor,TRUE,FALSE
0,0,0,0,3,183,0,0.066666667,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,62,0,0.05,0,0,Mar,1,1,2,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,865.2777778,0,0.029004329,0,0,Mar,1,1,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,44.5,0,0.066666667,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,67,0,0.1,0,0,Mar,1,1,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,86,0,0.05,0,0,Mar,1,1,1,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,288,0,0.1,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,100,0,0.025,0,0,Mar,1,1,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,81.5,0,0.025,0,0,May,1,1,2,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,44,0,0.1,0,0,May,1,1,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,285.1666667,0,0.002597403,0,0,May,1,1,5,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,12,0,0.1,0,0,May,1,1,4,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,11,458.5,0,0.007407407,0,0,May,1,1,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,233.5,0,0.033333333,0,0,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,29,740.5,0,0.009315376,0,0,May,1,1,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,312.6666667,0,0.033333333,0,0,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,82.83333333,0,0.00625,0,0,May,1,1,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,210,0,0.057142857,0,0,May,1,1,6,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,61,0,0.025,0,0,May,1,1,4,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,19,0,0.1,0,0,May,1,1,6,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,29,743.1666667,0,0.006896552,0,0,May,1,1,6,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,70,0,0.1,0,0,May,1,1,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,21,360.0833333,0,0.00952381,0,0,May,1,1,6,15,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,317.5,0,0.04,0,0,May,1,1,3,4,New_Visitor,TRUE,FALSE
0,0,0,0,5,177.6666667,0,0.04,0,0,May,1,1,1,4,New_Visitor,FALSE,FALSE
0,0,0,0,6,202,0,0.016666667,0,0,May,1,1,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,16,421.25,0,0.013333333,0,0,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,626,0,0.04,0,0,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,247,0,0.1,0,0,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,42,1349.25,0,0.004065041,0,0,May,1,1,6,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,278,0,0.066666667,0,0,May,1,1,1,15,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,519.8666667,0,0,0,0,Jul,1,1,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,33.2,0,0.066666667,0,0,June,1,1,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,122.1666667,0,0.02,0,0,Nov,1,1,1,5,New_Visitor,TRUE,FALSE
0,0,0,0,5,75.6,0,0,0,0,Oct,1,1,3,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,30,599.9190476,0,0.004285714,0,0,Jul,1,1,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,35.4,0,0.066666667,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,421.6,0,0.011111111,0,0,Nov,1,1,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,135,0,0.066666667,0,0,June,1,1,6,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,60.4,0,0.066666667,0,0,Sep,1,1,1,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,923.22,0,0,0,0,Aug,1,1,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,19.2,0,0.1,0,0,Aug,1,1,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,12,0,0.1,0,0,Aug,1,1,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0,0.2,0,0,Jul,1,1,4,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,158.6,0,0.013333333,0,0,Jul,1,1,4,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,23,997.3142857,0,0.039130435,0,0,June,1,1,3,15,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,232.4,0,0,0,0,Aug,1,1,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,883.9333333,0,0.014285714,0,0,Nov,1,1,1,4,New_Visitor,TRUE,FALSE
0,0,0,0,5,73.1,0,0.02,0,0,Sep,1,1,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,23,462.2678571,0,0.004347826,0,0,Nov,1,1,1,10,Returning_Visitor,TRUE,FALSE
0,0,0,0,28,475.025,0,0.000446429,0,0,Nov,1,1,6,10,New_Visitor,FALSE,FALSE
0,0,0,0,14,536,0,0.01025641,0,0,Dec,1,1,3,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,294.75,0,0.03,0,0,Dec,1,1,3,8,New_Visitor,FALSE,FALSE
0,0,0,0,21,335.4166667,0,0.018170426,0,0,Nov,1,1,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,231.75,0,0.016666667,0,0,Nov,1,1,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,73.5,0,0.05,0,0,Nov,1,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,39,1208.333333,0,0.01025641,0,0,Nov,1,1,4,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,19,1210.1,0,0.005555556,0,0,Nov,1,1,3,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,578,0,0.066666667,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,11,0,0.1,0,0,Dec,1,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,30,0,0.033333333,0,0,Dec,1,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,124.2166667,0,0.075757576,0,0,Dec,1,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,143.5,0,0.016666667,0,0,Dec,1,1,8,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,148.5,0,0.014285714,0,0,Dec,1,1,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,12,349.5,0,0.008333333,0,0,Dec,1,1,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,30,805.8333333,0,0.003333333,0,0,Nov,1,1,3,8,New_Visitor,FALSE,FALSE
0,0,0,0,4,72.5,0,0.05,0,0,Dec,1,1,8,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,210.4,0,0.05,0,0,Nov,1,1,3,8,New_Visitor,TRUE,FALSE
0,0,0,0,8,204.75,0,0.033333333,0,0,Dec,1,1,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,375,0,0.04,0,0,Nov,1,1,3,10,Returning_Visitor,TRUE,FALSE
0,0,0,0,11,188.4583333,0,0.009090909,0,0,Nov,1,1,1,8,New_Visitor,FALSE,FALSE
0,0,0,0,2,54,0,0.033333333,0,0,Nov,1,1,5,10,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,159,0,0.033333333,0,0,Dec,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,214.75,0,0.022222222,0,0,Nov,1,1,3,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,121.5,0,0.05,0,0,Nov,1,1,4,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,39.5,0,0.033333333,0,0,Dec,1,1,9,8,New_Visitor,FALSE,FALSE
0,0,0,0,3,119,0,0.066666667,0,0,Nov,1,1,2,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,124,0,0.06,0,0,Nov,1,1,3,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,487,0,0.1,0,0,Nov,1,1,4,10,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,0,0,0.2,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,429,0,0.016666667,0,0,Nov,1,1,3,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,83.5,0,0.066666667,0,0,Nov,1,1,3,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,15,0,0.1,0,0,Dec,1,1,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,38,1251.932143,0,0.011302211,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,502.9166667,0,0.021428571,0,0,Dec,1,1,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,155.25,0,0.12,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,315.6944444,0,0.002941176,0,0,Nov,1,1,8,8,New_Visitor,FALSE,FALSE
0,0,0,0,2,18,0,0.1,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,331,0,0.014285714,0,0,Nov,1,1,7,10,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,413,0,0.0125,0,0,Sep,1,1,4,3,New_Visitor,FALSE,FALSE
0,0,0,0,4,39.8,0,0.05,0,0,Aug,1,1,1,3,New_Visitor,FALSE,FALSE
0,0,0,0,3,136.5,0,0.066666667,0,0,Dec,1,1,4,3,Other,FALSE,FALSE
0,0,0,0,17,390.7738095,0,0.025,0,0,Nov,1,1,3,3,New_Visitor,TRUE,FALSE
0,0,0,0,1,48.5,0,0.1,0,0,Nov,1,1,1,3,Other,FALSE,FALSE
0,0,0,0,2,40.5,0,0.1,0,0,Dec,1,1,3,3,Other,FALSE,FALSE
0,0,0,0,3,395,0,0.066666667,0,0,Feb,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,280.5,0,0.028571429,0,0,Feb,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,156,0,0.04,0,0,Feb,1,1,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,35,0,0.1,0,0,Feb,1,1,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,138,0,0.066666667,0,0,Feb,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,52,0,0.1,0,0,Feb,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,41,0,0.066666667,0,0,Feb,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,236.5,0,0.016666667,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,12,0,0.1,0,0,Mar,1,1,5,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,103,0,0.022222222,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,17,927.1666667,0,0.014705882,0,0,Mar,1,1,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,17,0,0.1,0,0,Mar,1,1,8,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,84,0,0.033333333,0,0,Mar,1,1,8,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,644.4,0,0.007777778,0,0,Mar,1,1,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,875,0,0.014285714,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,161.3333333,0,0.05,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,315.6,0,0.018181818,0,0,Mar,1,1,6,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,26,648.4,0,0.018,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,17,0,0.033333333,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,67.5,0,0.066666667,0,0,Mar,1,1,3,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,96.5,0,0.022222222,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,158.5,0,0.05,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,63,0,0.05,0,0,Mar,1,1,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,708.25,0,0.045098039,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,538,0,0.075,0,0,Mar,1,1,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,62,1136.60303,0,0.003517665,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,13,313,0,0.015384615,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,12,0,0.1,0,0,May,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,97.16666667,0,0.033333333,0,0,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,1474.5,0,0.02,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,133,0,0.025,0,0,May,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,24,0,0.1,0,0,May,1,1,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,504,0,0.1,0,0,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,149,0,0.1,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,600,0,0.033333333,0,0,May,1,1,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,108,0,0.05,0,0,May,1,1,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,19,0,0.1,0,0,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,123.5,0,0.057142857,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,157,0,0.05,0,0,May,1,1,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,186,0,0.072222222,0,0,May,1,1,8,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,612,0,0.1,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,34,0,0.066666667,0,0,May,1,1,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,10,0,0.1,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,118,0,0.025,0,0,May,1,1,8,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,237.3333333,0,0.031666667,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,289.75,0,0.025,0,0,May,1,1,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,40,0,0.05,0,0,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,701,0,0.03,0,0,May,1,1,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,224,0,0.011111111,0,0,May,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,106.5,0,0.033333333,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,129,0,0.0125,0,0,May,1,1,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,734,0,0.0375,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,73,0,0.05,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,55.3,0,0.025,0,0,Jul,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,62,944.4055556,0,0.015591398,0,0,June,1,1,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,29.2,0,0.05,0,0,Jul,1,1,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,54.4,0,0.066666667,0,0,Aug,1,1,3,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,20,562.0071429,0,0.00125,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,38,1185.986275,0,0.009501385,0,0,Nov,1,1,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,264.75,0,0.1,0,0,Nov,1,1,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,203.25,0,0.028571429,0,0,Nov,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,426.325,0,0.011904762,0,0,Nov,1,1,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,339,0,0.033333333,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,214.3333333,0,0.05,0,0,Nov,1,1,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,301,0,0.033333333,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,46.75,0,0.05,0,0,Nov,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,164,0,0.066666667,0,0,Nov,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,46.75,0,0.04,0,0,Dec,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,315.3,0,0.027843137,0,0,Nov,1,1,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,474.3333333,0,0.01,0,0,Dec,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,296.3928571,0,0.025,0,0,Dec,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,463.6666667,0,0.0375,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,810.5,0,0.017207792,0,0,Nov,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,24,806.125,0,0.016666667,0,0,Nov,1,1,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,63.5,0,0.1,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,325.1666667,0,0.056,0,0,Nov,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,29,0,0.05,0,0,Nov,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,1947.5,0,0.021428571,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,579,0,0.033333333,0,0,Dec,1,1,7,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,160.5,0,0.05,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,557.35,0,0.029824561,0,0,Nov,1,1,3,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,25.5,0,0.1,0,0,Dec,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,39,1168.619841,0,0.009064449,0,0,Nov,1,1,4,3,Returning_Visitor,FALSE,FALSE
